time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
536.798,11.6578,-1.45319,0,1.69088,7.90117,-0.282612,24.2073,90.6098,-40.2134,-9.35974,1.68849,-0.119751,-329.482,-37.9573,-10.3963
536.808,11.1027,-1.40342,0,0.59157,7.9323,-0.277822,22.5915,76.9512,-41.5549,-9.51062,1.86093,-0.0646655,-339.085,-39.0244,-13.5671
536.818,10.4447,-1.35353,0,-0.141306,8.31072,-0.670605,21.5244,54.9085,-42.5,-9.71659,1.76034,-0.0550855,-349.665,-36.6159,-21.189
536.828,9.7516,-1.31769,0,-0.399968,8.77775,-1.67891,17.7134,36.1585,-44.0854,-9.99202,1.46336,-0.105381,-357.805,-31.4939,-31.6463
536.839,9.05204,-1.28711,0,-0.490979,9.5681,-1.93039,11.1585,24.1159,-45.4878,-10.2124,0.984353,-0.119751,-366.616,-25.5183,-48.689
536.849,8.38136,-1.24529,0,-0.229922,10.0447,-1.50168,0.0914634,18.4451,-47.2866,-10.3106,0.593965,-0.0622705,-373.72,-23.2622,-65.6707
536.858,7.74121,-1.19401,0,0.0119751,10.1932,-1.06339,-8.90244,14.9695,-48.3537,-10.2627,0.364043,-0.0119751,-381.921,-23.5366,-83.4756
536.868,7.11881,-1.09508,0,0.0766406,10.483,-0.852627,-14.939,9.96951,-48.5671,-10.1429,0.402363,0.205972,-389.421,-28.4451,-95.2439
536.879,6.53593,-0.932965,0,0.795146,10.2243,-0.917292,-19.2988,2.10366,-54.0244,-10.0974,0.296982,0.498164,-400.244,-35.2134,-104.329
536.888,5.99872,-0.747588,0,1.63819,10.4303,-0.914897,-19.1768,-5.88415,-59.6951,-10.1549,0.270637,0.627495,-410.396,-42.8963,-109.146
536.898,5.54782,-0.568265,0,2.98898,11.0818,-0.843047,-21.9817,-9.96951,-64.5732,-10.3872,0.292192,0.641865,-424.97,-49.4512,-110.945
536.909,5.17255,-0.38229,0,4.02842,11.6254,-0.414338,-25.4878,-9.5122,-65.9756,-10.7488,0.122146,0.723296,-438.476,-56.25,-111.494
536.918,4.85776,-0.234416,0,4.65352,12.0014,-0.203577,-30.4268,-1.61585,-64.8171,-11.0027,-0.129331,0.584385,-450.64,-62.9573,-112.53
536.928,4.60257,-0.13821,0,4.81638,11.4841,-0.203577,-34.3598,9.93902,-62.561,-11.1392,-0.299377,0.359253,-461.341,-70.2744,-110.061
536.938,4.38512,-0.0782558,0,4.29187,10.3297,-0.479004,-31.4939,22.439,-58.8415,-10.9548,-0.378413,0.191602,-467.652,-75.5183,-100.854
536.948,4.22277,-0.0212195,0,4.25834,8.82565,-0.981958,-22.6524,40.4573,-60.1829,-10.5189,-0.402363,0.179626,-471.677,-77.5305,-84.0244
536.959,4.03619,0.0371085,0,3.8488,7.91314,-1.53042,-10.061,61.4024,-63.3537,-10.0495,-0.378413,0.186812,-477.47,-78.1402,-67.8963
536.969,3.72035,0.0770852,0,2.8836,7.6952,-1.85375,1.79878,78.1098,-65.9146,-9.70701,-0.467029,0.112566,-482.5,-77.2256,-58.75
536.978,3.27317,0.0952767,0,2.13875,7.72154,-2.02379,9.84756,86.7683,-69.6341,-9.4268,-0.55804,0.0263452,-483.72,-76.0366,-57.0427
536.988,2.68727,0.0878324,0,1.33882,8.02332,-2.14833,14.5122,88.5061,-72.439,-9.22801,-0.445474,-0.0766406,-483.628,-77.4085,-59.4207
536.998,1.9979,0.0877888,0,0.680186,8.43526,-2.18665,15.2134,83.9024,-74.2683,-9.06994,-0.498164,-0.0479004,-479.573,-78.6585,-66.5244
537.008,1.27179,0.0858367,0,0.352068,8.90947,-2.16749,13.5671,76.8598,-74.6341,-8.74422,-0.795146,-0.0550855,-472.988,-80.7012,-74.4207
537.019,0.588056,0.124991,0,0.431104,9.09149,-1.97829,11.5854,70.3354,-72.7134,-8.658,-1.07536,0.0981958,-466.738,-85.8232,-79.4512
537.029,0.0469397,0.196505,0,1.03225,9.35974,-1.79147,10.2134,67.3476,-66.8598,-8.658,-1.53521,0.225132,-460.152,-89.1768,-80.1524
537.038,-0.29975,0.247993,0,1.71483,9.43159,-1.66454,9.96951,69.3293,-56.311,-8.93582,-1.87291,0.160466,-453.11,-94.5427,-78.7805
537.048,-0.383497,0.281271,0,2.86923,9.3789,-1.8777,10.6707,72.439,-43.872,-9.13939,-2.49801,0.0981958,-446.86,-95.5183,-76.9207
537.058,-0.238928,0.286578,0,3.69552,9.17053,-1.80345,14.0549,75.5488,-30.8232,-9.40764,-3.02491,-0.00718506,-436.189,-92.7439,-72.9878
537.069,0.0798402,0.239165,0,4.33499,9.31902,-1.94955,19.2073,79.0244,-18.872,-9.51541,-3.52068,-0.222737,-424.604,-86.9207,-66.5854
537.078,0.512092,0.119357,0,4.57449,9.40764,-2.27527,25.9146,86.8598,-8.65854,-9.59445,-3.66438,-0.529299,-410.366,-75.0305,-55.5488
537.088,0.991338,-0.0276334,0,4.56251,9.63995,-2.71835,31.6463,93.5366,-3.10976,-9.54894,-3.38177,-0.651445,-397.195,-62.6829,-41.9207
537.099,1.54462,-0.189881,0,3.91586,9.77407,-2.95066,34.4207,98.7195,-0.640244,-9.2304,-2.68961,-0.706531,-387.652,-50.9756,-22.5915
537.108,1.91217,-0.302687,0,3.25004,9.75012,-2.86684,33.9329,102.53,-1.79878,-8.95019,-2.17468,-0.507744,-384.512,-42.1037,-1.52439
537.118,2.09822,-0.364217,0,2.33275,9.69504,-2.4501,31.1585,103.445,-4.93902,-9.16095,-1.54958,-0.328118,-386.829,-39.3598,15.3659
537.128,2.15425,-0.420982,0,1.60227,9.77886,-2.05493,29.4207,102.47,-8.9939,-9.51302,-0.900527,-0.328118,-391.341,-35.9146,25.7317
537.138,2.10252,-0.484743,0,0.989143,9.86988,-1.75794,27.8354,99.0549,-12.561,-9.64953,-0.366438,-0.368833,-399.024,-31.8902,32.0732
537.148,1.99226,-0.57249,0,0.752036,10.0064,-1.42264,27.0122,93.689,-15.7317,-9.75491,-0.0526904,-0.483794,-405.854,-28.0183,33.5976
537.159,1.84753,-0.691985,0,0.637075,10.0854,-1.0586,25.7012,87.9573,-18.0793,-9.6663,-0.0239502,-0.6251,-412.957,-22.2256,35.4268
537.169,1.68179,-0.683039,0,0.526904,10.0974,-0.843047,24.1159,79.6037,-19.2378,-10.2746,0.500559,-0.107776,-426.006,-27.2561,41.9512
537.179,1.51952,-0.816924,0,0.438289,10.1525,-0.761616,21.7378,69.4817,-18.1707,-9.6639,-0.64426,-0.704136,-424.543,-20.8841,39.3598
537.188,1.39765,-0.959622,0,0.64426,10.0375,-0.943638,18.811,60.5793,-16.8293,-9.41961,-0.938848,-0.737666,-428.902,-11.6159,41.9207
537.199,1.31355,-1.13108,0,0.737666,9.9058,-1.21188,16.0671,52.5915,-14.4207,-9.2831,-1.05141,-0.866997,-432.409,-9.54268,45
537.208,1.33087,-1.28896,0,1.47533,9.58247,-1.69807,14.0549,51.6768,-13.4146,-9.51302,-1.64298,-0.862207,-428.506,-12.3171,47.3171
537.219,1.39314,-1.44399,0,1.77471,9.25675,-2.0669,13.3232,54.1159,-13.0793,-9.49625,-2.05972,-0.876577,-426.585,-14.1463,48.9024
537.228,1.51792,-1.55961,0,2.32077,9.10826,-2.48124,14.2988,62.6829,-13.5976,-9.57289,-2.28485,-0.744851,-418.659,-17.2561,53.1707
537.238,1.63499,-1.66345,0,2.26569,9.08431,-2.62255,16.4329,70.3354,-13.5366,-9.60882,-2.40699,-0.720901,-411.585,-21.9512,58.5671
537.248,1.72538,-1.73061,0,2.18426,9.18969,-2.7902,17.378,79.1159,-14.7256,-9.68546,-2.47885,-0.589175,-403.415,-24.6037,64.2073
537.258,1.79667,-1.78261,0,2.11959,9.25915,-2.74948,18.2317,87.7439,-15.5183,-9.76689,-2.41897,-0.541274,-394.177,-25.9146,69.3598
537.269,1.80601,-1.85115,0,1.75555,9.42201,-2.56267,18.689,95.9146,-16.9207,-9.85311,-2.28964,-0.6251,-384.146,-23.5671,72.2256
537.278,1.7583,-1.91332,0,1.346,9.63756,-2.42615,19.5427,101.402,-17.4085,-9.92736,-2.26329,-0.61073,-375.915,-20.061,72.6219
537.288,1.6527,-1.97367,0,0.823887,9.8124,-2.3088,19.4207,102.5,-16.9817,-10.0351,-2.23216,-0.617915,-367.652,-17.439,71.0061
537.298,1.5,-2.03731,0,0.344883,9.97526,-2.29682,18.7195,99.6951,-16.25,-10.0303,-2.1651,-0.63947,-359.482,-13.5366,66.189
537.309,1.32816,-2.11071,0,0.0550855,9.93215,-2.32796,17.1646,93.2012,-15.122,-9.93694,-2.15791,-0.684976,-354.207,-10.6098,62.2561
537.319,1.16432,-2.16068,0,-0.0215552,9.79803,-2.38065,15.6707,85.1524,-13.75,-9.83395,-2.10043,-0.58678,-349.421,-8.62805,60.4268
537.328,1.0193,-2.20864,0,0.0263452,9.57768,-2.48124,14.2988,76.8902,-12.7439,-9.68546,-2.0693,-0.5772,-346.098,-7.92683,59.5122
537.339,0.896419,-2.23469,0,0.119751,9.38129,-2.70637,15.0305,70.1219,-11.9512,-9.5681,-2.07648,-0.486189,-347.287,-8.65854,60.3049
537.349,0.787094,-2.24887,0,0.239502,9.45793,-3.01533,16.0061,64.7866,-12.2866,-9.53457,-2.03816,-0.438289,-348.262,-7.92683,60.9146
537.359,0.687817,-2.29071,0,0.318538,9.58487,-3.14706,14.9695,59.5427,-12.4085,-9.58008,-2.05014,-0.55325,-351.86,-4.5122,61.9207
537.369,0.608219,-2.3528,0,0.474214,9.68546,-3.01533,12.8049,56.4634,-12.439,-9.64235,-1.99026,-0.543669,-354.329,-1.0061,59.939
537.378,0.558278,-2.45429,0,0.816702,9.81,-2.85486,10.2439,54.8171,-13.5671,-9.63995,-1.91602,-0.704136,-358.628,1.55488,58.9939
537.388,0.507449,-2.52886,0,0.814307,9.85311,-2.52914,7.83537,56.372,-13.689,-9.55134,-1.83219,-0.701741,-360.64,3.44512,58.3232
537.398,0.507515,-2.59945,0,1.36516,9.8124,-2.40699,5.85366,58.872,-15.122,-9.49146,-1.85375,-0.708926,-362.53,5.91463,56.372
537.408,0.546068,-2.66856,0,1.6837,9.70222,-2.32317,3.87195,62.4085,-15.122,-9.39806,-1.9256,-0.706531,-365.884,5.39634,56.4939
537.419,0.623111,-2.7543,0,1.98308,9.72617,-2.25132,2.22561,66.0976,-14.5427,-9.34058,-1.91602,-0.773591,-366.341,4.20732,56.2195
537.428,0.743998,-2.83208,0,2.20821,9.62079,-2.19144,0.97561,70.9756,-12.7744,-9.30705,-2.01661,-0.761616,-362.713,6.34146,57.9573
537.438,0.91937,-2.90745,0,2.48603,9.48907,-2.24653,0.701219,76.9512,-10.5488,-9.24238,-2.12199,-0.759221,-358.567,7.16463,61.1585
537.448,1.14264,-2.97143,0,2.68482,9.22322,-2.2585,1.40244,82.8659,-8.47561,-9.20166,-2.18665,-0.720901,-353.14,8.62805,66.9207
537.458,1.3903,-3.0555,0,2.72074,9.11065,-2.36628,3.23171,88.2622,-6.43293,-9.17772,-2.17228,-0.809517,-345.152,10.7927,71.25
537.469,1.64259,-3.09871,0,2.53154,9.0388,-2.42136,5.09146,92.0732,-4.26829,-9.22322,-2.07648,-0.661025,-339.848,9.5122,78.4146
537.478,1.90392,-3.12868,0,2.34472,9.06994,-2.4046,6.85976,94.7866,-2.89634,-9.38369,-1.93278,-0.6251,-331.646,8.93293,84.8476
537.488,2.20005,-3.13872,0,2.15791,9.2328,-2.36388,8.41463,96.9207,-1.67683,-9.64953,-1.75555,-0.56283,-326.982,8.90244,91.189
537.498,2.70375,-3.15858,0,1.93518,9.40045,-2.28006,9.60366,98.75,-0.121951,-10.2052,-1.6813,-0.641865,-321.067,8.29268,93.2012
537.508,2.91832,-3.18447,0,1.65256,9.60403,-2.29443,10.6098,100.427,1.34146,-10.6099,-1.58071,-0.696951,-313.811,10.9146,90.3354
537.519,3.0667,-3.1923,0,1.42025,9.69504,-2.31598,10.9146,100.122,2.19512,-10.8925,-1.37953,-0.632285,-306.524,12.1341,84.6951
537.528,3.17464,-3.20406,0,1.09452,9.62558,-2.25371,10.3049,96.9207,3.75,-11.0458,-1.09692,-0.661025,-303.537,13.0793,77.3171
537.538,3.27356,-3.22913,0,0.852627,9.53457,-2.22258,9.87805,92.8354,6.12805,-11.0099,-0.900527,-0.725691,-300.213,13.3537,68.1707
537.548,3.39875,-3.26701,0,0.735271,9.4723,-2.23695,10.7622,87.2256,10.3963,-10.7896,-0.371228,-0.771196,-296.86,19.6646,64.0244
537.559,3.55495,-3.31192,0,0.62989,9.56092,-2.20821,9.87805,81.189,15.1829,-10.4183,-0.795146,-0.785566,-293.537,17.9878,53.4146
537.569,3.76117,-3.30361,0,0.63468,9.67827,-2.11959,7.16463,73.8415,20.6402,-10.2507,-0.617915,-0.543669,-293.232,13.3537,45.3659
537.578,4.04752,-3.28294,0,0.960403,9.65672,-2.07169,3.10976,63.689,25.3049,-9.71899,-0.761616,-0.462239,-290.061,11.8598,42.7134
537.588,4.43234,-3.15426,0,1.4418,9.22083,-1.91841,-1.67683,52.4085,29.3902,-9.58487,-0.775986,-0.0862207,-286.494,2.59146,40.8841
537.598,4.92304,-2.98977,0,1.88728,8.6053,-1.67891,-5,43.5061,33.872,-9.48428,-0.787961,0.158071,-282.287,-6.98171,42.6829
537.609,5.54035,-2.81941,0,2.41657,8.16462,-1.33882,-5.33537,38.5366,39.3902,-9.55373,-0.775986,0.205972,-277.896,-15.5793,42.8049
537.619,6.27846,-2.68169,0,2.89079,8.08319,-1.08015,-3.53659,40.4878,46.4634,-9.63756,-0.706531,0.0934058,-272.256,-20.8537,41.4634
537.628,7.15487,-2.59841,0,3.4608,8.07122,-1.14242,-1.76829,47.9878,54.878,-9.75491,-0.6251,-0.117356,-263.079,-22.3476,39.5427
537.639,8.14951,-2.5396,0,4.00926,8.25563,-1.16877,0.27439,56.2805,63.2317,-9.7597,-0.471819,-0.208367,-252.195,-22.1341,33.8415
537.648,9.19924,-2.46453,0,4.47869,8.82086,-1.25978,2.77439,66.0366,68.811,-9.90101,-0.198787,-0.131726,-241.921,-23.9329,29.878
537.658,10.2346,-2.40068,0,4.63676,9.7142,-1.38432,6.7378,77.0427,72.3476,-10.1501,-0.00479004,-0.172441,-233.78,-24.4817,27.1341
537.669,11.2046,-2.37588,0,4.41642,10.665,-1.33882,10.7927,84.6341,73.9634,-10.5117,0.0646655,-0.349673,-223.384,-26.4024,26.1585
537.678,12.0905,-2.39205,0,4.04758,11.1273,-1.43941,13.2012,87.2256,72.4695,-10.8542,0.0191602,-0.55325,-212.927,-27.0122,28.4756
537.688,12.8964,-2.46243,0,3.36261,10.7321,-1.33642,14.5732,85.3963,71.4024,-11.0099,-0.0311353,-0.828677,-201.829,-27.3171,35.0305
537.698,13.6115,-2.55723,0,2.49801,10.0902,-0.914897,16.9207,79.939,70.9146,-10.8303,-0.0143701,-0.943638,-194.604,-24.878,44.6341
537.709,14.2486,-2.63981,0,1.81782,9.67348,-0.479004,21.7683,72.6219,71.0671,-10.5022,0.184417,-0.874182,-186.524,-23.3841,56.128
537.719,14.8438,-2.6951,0,1.70525,9.73575,-0.280217,25.8232,64.2378,69.5427,-10.2674,0.380808,-0.744851,-177.317,-22.8659,63.5061
537.728,15.442,-2.70753,0,2.20821,9.85072,-0.292192,29.5427,56.4329,65.5488,-10.0974,0.63468,-0.55325,-171.677,-25.7012,67.1951
537.739,15.9955,-2.70679,0,2.51956,10.301,-0.522114,33.8415,50.6707,59.939,-10.1453,0.742456,-0.500559,-167.012,-27.439,65.7317
537.748,16.5751,-2.68977,0,3.65959,10.2052,-0.919688,37.3171,48.0793,51.5244,-10.3082,0.890947,-0.435894,-163.811,-29.1463,63.2622
537.758,17.111,-2.68156,0,4.00687,9.81,-1.08015,42.0122,46.1585,43.1707,-10.4567,1.05141,-0.479004,-162.53,-28.3841,61.0671
537.769,17.5871,-2.66219,0,4.49066,9.45314,-1.73878,42.1646,51.6463,31.6463,-10.4519,1.1544,-0.426313,-164.909,-28.9329,65.2439
537.778,17.9301,-2.64161,0,3.87514,9.33339,-1.46336,49.9085,61.0671,24.878,-10.3321,1.36516,-0.411943,-168.963,-28.4146,72.1951
537.789,18.1776,-2.59623,0,3.90388,9.12502,-1.6334,54.9085,75.3659,14.5732,-10.198,1.42504,-0.292192,-174.39,-29.3902,81.0671
537.798,18.3534,-2.55131,0,4.05716,8.79451,-1.79147,62.0122,91.0366,4.05488,-10.0998,1.38432,-0.282612,-179.329,-28.5061,89.0244
537.808,18.4302,-2.53263,0,4.06435,8.53106,-1.825,68.3232,102.988,-6.7378,-9.97765,1.36037,-0.385598,-181.982,-26.9512,94.2073
537.819,18.4018,-2.54353,0,3.90628,8.28677,-1.81782,75.1524,110.976,-16.7988,-9.95131,1.3484,-0.510139,-185.061,-25.6402,98.6281
537.828,18.2821,-2.54455,0,3.73144,8.3179,-1.80824,82.5305,116.524,-23.9634,-9.89862,1.36037,-0.464634,-187.652,-23.872,100.366
537.839,18.0624,-2.54445,0,3.43206,8.38257,-1.73399,85.9451,122.012,-30.5488,-9.77647,1.46336,-0.455054,-189.787,-24.8476,100.793
537.848,17.7108,-2.55247,0,2.78062,8.62446,-1.65975,85.4268,121.555,-35.4878,-9.68546,1.52323,-0.486189,-191.829,-25.5793,98.9939
537.858,17.2432,-2.54489,0,2.2585,9.34297,-1.57832,83.1098,118.476,-39.2988,-9.6184,1.60945,-0.416733,-194.604,-24.2378,95.0305
537.868,16.7137,-2.54858,0,2.09325,9.72857,-1.36756,79.8171,118.384,-43.628,-9.63516,1.62622,-0.462239,-199.116,-21.8902,90.3049
537.878,16.1048,-2.55895,0,1.90883,9.82677,-1.18793,75.4878,117.622,-50.4573,-9.77647,1.55437,-0.495769,-204.207,-18.7195,83.1402
537.888,15.4258,-2.56791,0,1.77471,9.80521,-1.37714,70.061,118.171,-57.3476,-9.90101,1.40109,-0.493374,-212.043,-13.6585,75.4878
537.898,14.6758,-2.59818,0,1.51844,9.95849,-0.883762,60.7927,117.744,-62.7439,-9.94652,1.16158,-0.58678,-219.543,-8.90244,65.9756
537.908,13.9155,-2.65251,0,1.71483,9.84114,-0.258662,51.7988,121.28,-67.8049,-9.95131,0.890947,-0.673001,-225.305,-2.86585,56.4634
537.919,13.1269,-2.72926,0,1.59987,9.59205,0.500559,45.9451,121.159,-71.4024,-9.86269,0.742456,-0.641865,-228.232,0.792683,46.9207
537.929,12.3581,-2.76636,0,1.65496,9.29507,0.737666,42.1951,114.329,-72.2561,-9.81,0.60115,-0.622705,-227.226,5.97561,38.4756
537.938,11.6667,-2.78355,0,1.93757,9.08431,0.560435,38.5061,102.927,-69.9085,-9.77886,0.459844,-0.541274,-224.055,6.15854,30.4878
537.948,11.0547,-2.7963,0,2.1627,9.02683,0.364043,31.6159,89.3293,-66.1281,-9.86509,0.387993,-0.529299,-215.549,6.79878,21.0976
537.959,10.4996,-2.80163,0,2.30161,9.1825,0.138911,23.811,76.5244,-62.8049,-9.91059,0.270637,-0.500559,-207.591,7.9878,12.1951
537.969,9.92957,-2.79276,0,1.89925,9.30705,-0.251477,18.1707,63.811,-60.2744,-9.88185,0.203577,-0.435894,-198.628,10.4878,1.82927
537.978,9.29031,-2.81638,0,1.08015,9.39327,-0.747246,13.9024,50.7622,-58.3537,-9.80281,0.205972,-0.56762,-191.585,15.1829,-6.7378
537.988,8.60876,-2.85734,0,0.445474,9.44356,-1.28613,9.63415,38.9329,-56.0976,-9.62798,0.198787,-0.62989,-186.22,21.7683,-15.3659
537.999,7.93857,-2.9202,0,0.390388,9.40045,-1.52802,5.60976,30.9146,-55.6707,-9.4723,0.296982,-0.711321,-183.537,30.3049,-23.4756
538.008,7.32162,-2.99982,0,0.749641,9.29986,-1.40348,0.27439,26.0061,-56.1585,-9.31902,0.474214,-0.773591,-182.835,37.4695,-29.6037
538.019,6.77772,-3.04229,0,1.3005,8.86397,-0.785566,-6.7378,18.628,-57.5915,-9.25436,0.603545,-0.6251,-183.11,42.0427,-37.439
538.028,6.34821,-3.07787,0,1.92081,8.61728,-0.179626,-11.7378,7.86585,-55.6402,-9.33339,0.809517,-0.608335,-182.53,42.7744,-42.3171
538.038,6.0152,-3.12538,0,2.25611,8.66997,0.143701,-15,-6.06707,-50.7927,-9.51781,0.838257,-0.673001,-180.579,47.0427,-50.1829
538.049,5.75468,-3.16416,0,2.28006,8.95019,0.196392,-18.8415,-20.7317,-43.4756,-9.67109,0.787961,-0.651445,-178.201,50.7622,-58.811
538.058,5.54637,-3.11645,0,2.15312,9.15376,0.131726,-20.7317,-29.939,-36.5244,-9.77168,0.713716,-0.292192,-175.793,49.8171,-65.4268
538.069,5.39065,-3.10493,0,2.07648,9.93694,-0.100591,-18.6585,-33.0183,-28.6585,-9.96568,0.431104,-0.447869,-172.866,50.9451,-71.4024
538.078,5.31201,-3.09405,0,2.37346,10.9644,-0.61073,-18.5061,-31.6768,-21.9512,-10.1477,0.124541,-0.452659,-172.5,55.7927,-78.1402
538.088,5.29715,-3.067,0,2.82852,11.8745,-1.21427,-18.9634,-25.6707,-18.0183,-10.2555,-0.0814307,-0.380808,-170.549,57.4695,-79.5427
538.099,5.27386,-3.07019,0,2.8836,12.0948,-1.79147,-19.1768,-18.689,-18.9329,-10.2651,-0.0814307,-0.512534,-167.957,58.4451,-72.9878
538.108,5.25068,-3.10696,0,3.11113,11.3692,-2.00942,-22.4085,-12.2256,-22.8354,-10.2315,-0.0359253,-0.66342,-165.579,58.3537,-57.1037
538.119,5.24242,-3.16056,0,3.67635,10.3345,-1.7771,-24.1463,-5.85366,-30.0915,-10.2004,0.182021,-0.744851,-162.073,57.378,-36.2805
538.128,5.23127,-3.20489,0,4.08351,9.44835,-1.1065,-21.7683,-0.884146,-38.1402,-10.186,0.304167,-0.711321,-157.591,57.6524,-16.8598
538.139,5.20717,-3.22795,0,4.29187,8.94061,-0.502954,-17.7134,4.7561,-44.1159,-10.1621,0.335303,-0.622705,-156.311,56.7073,-5.30488
538.148,5.18101,-3.22727,0,4.41881,8.55262,-0.0431104,-14.0549,13.689,-47.8049,-10.0591,0.371228,-0.517324,-156.28,53.9024,-2.34756
538.159,5.12736,-3.22873,0,4.12901,8.30114,0.234712,-11.128,22.6524,-48.872,-9.9058,0.490979,-0.522114,-157.47,49.9085,-7.56098
538.169,5.02654,-3.20885,0,3.6045,8.1287,0.186812,-7.68293,29.3598,-48.628,-9.72617,0.622705,-0.423918,-155.091,46.6463,-12.622
538.178,4.83361,-3.16545,0,2.68961,8.04966,-0.0718506,-2.37805,34.6037,-47.1341,-9.64714,0.677791,-0.320933,-153.933,41.9512,-16.7683
538.188,4.54339,-3.12237,0,1.78429,8.20534,-0.651445,3.71951,38.2622,-44.7866,-9.60403,0.651445,-0.318538,-150.945,35.9146,-20.8232
538.198,4.17312,-3.05251,0,1.01788,8.37538,-1.22625,9.81707,40.2439,-42.6524,-9.63995,0.519719,-0.203577,-152.012,30,-22.439
538.208,3.76754,-2.98673,0,0.570015,8.84241,-1.76992,16.0366,39.6341,-40.3963,-9.7118,0.387993,-0.213157,-153.659,27.1037,-23.9329
538.219,3.36599,-2.92915,0,0.447869,9.36692,-2.20342,19.1768,37.4085,-38.872,-9.91059,0.122146,-0.244292,-154.268,24.3902,-24.3598
538.228,3.01263,-2.88465,0,0.696951,9.78844,-2.23455,18.0488,35.7927,-37.5,-10.0615,-0.0287402,-0.299377,-154.36,20.4268,-25.8232
538.238,2.72906,-2.84505,0,1.06818,10.2411,-2.00942,13.5976,32.439,-34.939,-10.2722,-0.268242,-0.323328,-152.134,16.4939,-27.378
538.249,2.53239,-2.81729,0,1.57113,10.2842,-1.5376,7.5,28.4451,-32.2256,-10.4423,-0.426313,-0.378413,-148.476,13.872,-27.4085
538.258,2.43331,-2.7974,0,1.96871,10.277,-0.977168,1.52439,23.872,-27.0732,-10.6099,-0.64905,-0.419128,-144.634,10.7012,-29.4207
538.269,2.46336,-2.80106,0,2.47406,9.88664,-0.538879,0.670732,21.7073,-20.6402,-10.6722,-0.850232,-0.529299,-136.921,10.1829,-30.7012
538.278,2.58135,-2.81821,0,2.59141,9.74533,-0.344883,2.40854,18.872,-13.3232,-10.6243,-0.938848,-0.59157,-128.72,9.5122,-32.6524
538.288,2.77281,-2.83986,0,2.68242,9.60642,-0.426313,5.15244,17.1951,-7.07317,-10.4974,-0.955613,-0.61073,-121.22,7.04268,-32.9573
538.298,3.02895,-2.87862,0,2.57704,9.60882,-0.584385,8.04878,17.9268,-2.46951,-10.313,-0.871787,-0.682581,-114.573,5.73171,-31.372
538.308,3.45975,-2.91415,0,2.27527,9.59205,-0.835862,10.0305,19.1463,0.548781,-10.1812,-0.749641,-0.665815,-107.835,4.60366,-26.5244
538.319,3.69365,-2.956,0,1.94476,9.64714,-1.03225,11.9817,20.7927,1.58537,-9.97286,-0.58678,-0.670605,-103.262,2.62195,-21.8598
538.328,3.88278,-3.02689,0,1.6358,9.71899,-1.18074,12.5305,22.1951,1.25,-9.87467,-0.411943,-0.775986,-101.433,2.43902,-17.3476
538.338,4.11574,-3.14675,0,1.38672,9.75012,-1.30768,11.9817,23.3232,0,-9.73096,-0.217947,-0.785566,-100.244,0.823171,-14.5732
538.348,4.16324,-3.26013,0,1.1544,9.83635,-1.33882,10.8232,22.9268,-1.82927,-9.63756,-0.0622705,-0.783171,-98.8415,0.914634,-11.5244
538.359,4.15314,-3.35746,0,0.965193,9.89383,-1.26457,9.32927,21.8902,-3.9939,-9.62319,0.107776,-0.790356,-98.8415,-1.15854,-9.39024
538.368,4.10537,-3.42283,0,0.819097,9.92017,-1.11847,8.47561,20.5793,-6.03659,-9.54415,0.119751,-0.768801,-101.646,-2.0122,-5.85366
538.379,4.041,-3.52174,0,0.828677,9.83635,-1.1065,7.62195,19.0244,-8.01829,-9.56571,0.155676,-0.823887,-104.116,-1.28049,-5.15244
538.388,3.97362,-3.64057,0,0.907712,9.8076,-1.13763,6.31098,18.0793,-9.42073,-9.60163,-0.0479004,-0.895737,-105.61,-1.25,-4.93902
538.398,3.91333,-3.74299,0,1.00112,9.73096,-1.15679,5.67073,17.2561,-10.0305,-9.60882,-0.232317,-0.986748,-104.939,2.68293,-6.31098
538.408,3.86313,-3.83657,0,1.11608,9.62079,-1.17835,5.51829,16.4939,-10.6402,-9.68067,-0.347278,-1.02746,-105.152,5.4878,-7.22561
538.418,3.82858,-3.92634,0,1.21667,9.55134,-1.23583,5.7622,16.8293,-10.4573,-9.73815,-0.414338,-1.03225,-103.232,5.09146,-5.94512
538.428,3.79927,-4.01824,0,1.26697,9.52499,-1.36516,6.64634,16.9512,-10.6402,-9.81958,-0.459844,-1.06818,-99.9695,7.19512,-3.47561
538.438,3.77107,-4.10696,0,1.31247,9.52978,-1.44899,7.2561,17.8354,-11.128,-9.91538,-0.59157,-1.08015,-97.1646,8.20122,-4.08537
538.448,3.73703,-4.19711,0,1.31726,9.60882,-1.45378,7.71341,18.4451,-11.7073,-9.9561,-0.677791,-1.1065,-91.7683,8.2622,-3.84146
538.459,3.6994,-4.2734,0,1.32445,9.72378,-1.43462,7.56098,19.939,-12.0427,-10.0399,-0.713716,-1.07057,-88.4756,6.95122,-4.72561
538.468,3.65316,-4.34488,0,1.28613,9.73336,-1.40588,7.83537,21.0671,-12.5305,-10.0471,-0.807122,-1.06339,-83.2317,6.89024,-5.85366
538.479,3.60611,-4.41282,0,1.25739,9.76689,-1.37953,8.17073,20.8232,-12.3171,-10.0543,-0.797541,-1.06099,-79.5732,6.85976,-7.04268
