time,angle1,angle2,intgangle,accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
736.829,-2.75384,-8.35075,0,2.24653,10.7297,-4.14817,-22.8963,14.8476,1.15854,-43.7283,-12.4302,-8.8951,-64.0244,103.841,-31.6463
736.839,-2.32504,-8.39941,0,2.92911,10.6075,-3.74342,-28.1098,12.9878,6.61585,-43.5175,-11.453,-6.92161,-54.2988,109.543,-28.7195
736.849,-1.76221,-8.3646,0,3.59013,10.4064,-3.14706,-32.7439,10.3963,13.8415,-42.8565,-10.4183,-5.24509,-47.8963,109.695,-20.2439
736.859,-1.03321,-8.22516,0,4.4236,10.095,-2.37825,-35.4878,8.29268,22.5,-42.7415,-8.72266,-3.2237,-47.3171,107.104,-9.29878
736.869,-0.167113,-7.98602,0,5.099,9.99921,-1.75794,-36.2805,8.5061,31.128,-43.4409,-7.00783,-1.27894,-49.2378,101.006,1.98171
736.879,0.810456,-7.68877,0,5.62351,9.8555,-1.15919,-36.6768,11.5549,38.7805,-44.0923,-5.39837,-0.00479004,-55.2744,95.6707,7.7439
736.889,1.88967,-7.35647,0,5.93965,9.77407,-0.747246,-35.122,18.811,47.9268,-45.491,-3.39614,0.914897,-60.2744,90.8232,8.41463
736.899,3.05197,-6.97501,0,6.03066,9.40045,-0.435894,-33.5366,30.122,55.7622,-46.3149,-1.69088,2.17947,-67.0732,84.4207,3.35366
736.909,4.25567,-6.34725,0,5.60435,9.42201,-0.258662,-32.0732,44.9695,66.311,-53.3754,1.02028,8.62686,-83.1707,61.311,1.43293
736.919,5.40034,-5.9132,0,4.44995,10.1764,-0.0598755,-30.3963,56.7073,77.2866,-46.2478,-1.24062,3.95178,-94.3902,54.6341,-7.62195
736.929,6.52531,-5.41899,0,3.50152,9.8603,-0.364043,-29.6646,64.6646,85.9146,-45.7113,3.49194,5.45585,-100.518,48.3537,-12.7439
736.939,7.63367,-4.91368,0,2.81175,9.02443,-0.838257,-25.0305,70.1524,91.0976,-43.8911,1.97829,5.78158,-104.817,32.8963,-13.9329
736.949,8.75889,-4.39599,0,2.7423,8.21252,-1.45138,-16.4939,77.5915,92.7134,-42.2721,1.5855,6.12646,-104.817,17.622,-16.4634
